distance,altitude,link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
32,6,1to2,32,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,5,18.8,15.33333333,-13.2,0.909212113,26,32,41.40857963,-71.98680536,113.395385
32,6,1to2,32,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,9,8.8,7.6,-13.53333333,0.718021974,26,32,41.40857963,-81.98606564,123.3946453
32,6,1to2,32,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,9.533333333,8.6,-14.6,0.489897949,26,32,41.40857963,-81.05102172,122.4596014
32,6,1to2,32,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,6,11.2,9.866666667,-13.8,0.979795897,26,32,41.40857963,-79.9078345,121.3164141
32,6,1to2,33,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,3.266666667,3.066666667,-10.6,1.019803903,27,32,41.36361574,-88.40279312,129.7664089
32,6,1to2,33,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,1.642857143,2.857142857,-14.78571429,1.611502025,27,32,41.36361574,-88.58269182,129.9463076
32,6,1to2,33,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,1.866666667,2.933333333,-16.2,1.275408431,27,32,41.36361574,-88.40376902,129.7673848
32,6,1to2,33,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,4,2.466666667,3,-18.73333333,1.651934892,27,32,41.36361574,-87.88580612,129.2494219
32,6,1to2,33,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,1,3,-17,0.894427191,27,32,41.36361574,-89.78580795,131.1494237
32,6,1to2,33,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,3.933333333,3.666666667,-15.6,1.019803903,27,32,41.36361574,-88.08880728,129.452423
32,6,1to2,33,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,12,9.266666667,-13.93333333,1.339983416,27,32,41.36361574,-79.15463697,120.5182527
32,6,1to2,33,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,10,15.06666667,11.33333333,-13.53333333,0.884433277,27,32,41.36361574,-76.50969214,117.8733079
32,6,1to2,33,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,7,17.46666667,13,-14.46666667,0.618241233,27,32,41.36361574,-74.48933319,115.8529489
32,6,1to2,33,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,10,20.6,14.86666667,-20.13333333,0.339934634,27,32,41.36361574,-64.33764746,105.7012632
32,6,1to2,33,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,5,22.66666667,16.06666667,-13.93333333,0.249443826,27,32,41.36361574,-65.01693546,106.3805512
32,6,1to2,33,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,11.93333333,9,-15.06666667,2.048305533,27,32,41.36361574,-79.53295903,120.8965748
32,6,1to2,33,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,10,15.66666667,11.66666667,-12.33333333,2.241031509,27,32,41.36361574,-75.87459049,117.2382062
32,6,1to2,33,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,9,14.13333333,11,-16.2,1.045625809,27,32,41.36361574,-76.52413252,117.8877483
32,6,1to2,33,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,6.866666667,5.333333333,-14.4,0.711805217,27,32,41.36361574,-83.35576682,124.7193826
32,6,1to2,34,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,9,15.4,11.73333333,-13.8,0.8326664,26,33,41.39823277,-75.40801,116.8062428
32,6,1to2,34,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,2.4,3.2,-15.13333333,0.956846673,26,33,41.39823277,-88.84181696,130.2400497
32,6,1to2,34,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,4.866666667,4.666666667,-15.2,1.514375559,26,33,41.39823277,-86.00652376,127.4047565
32,6,1to2,34,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,9.533333333,8.6,-13.2,1.166190379,26,33,41.39823277,-80.54657716,121.9448099
32,6,1to2,34,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,8.933333333,7.266666667,-14.8,0.748331477,26,33,41.39823277,-81.22518918,122.623422
32,6,1to2,34,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,7,8.8,7.466666667,-14.53333333,1.257864151,26,33,41.39823277,-81.09889969,122.4971325
32,6,1to2,34,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,9,8.066666667,7.4,-12.2,1.641137817,26,33,41.39823277,-81.48963804,122.8878708
32,6,1to2,34,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1,3,-12,0,26,33,41.39823277,-89.17437009,130.5726029
32,6,1to2,34,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,7,1.428571429,2.857142857,-13.57142857,1.178030179,26,33,41.39823277,-89.23902943,130.6372622
32,6,1to2,34,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,9,10.73333333,9,-10.2,0.54160256,26,33,41.39823277,-80.68031138,122.0785441
32,6,1to2,34,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,9,18.86666667,15.13333333,-17.66666667,1.192569588,26,33,41.39823277,-71.26940668,112.6676395
32,6,1to2,34,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,4,16.46666667,13.53333333,-10.26666667,2.112397269,26,33,41.39823277,-76.57961145,117.9778442
32,6,1to2,34,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,5,20.73333333,15.93333333,-19.06666667,3.315954697,26,33,41.39823277,-67.56120045,108.9594332
32,6,1to2,34,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,10,22.93333333,17.53333333,-14.86666667,0.884433277,26,33,41.39823277,-61.81144802,103.2096808
32,6,1to2,34,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,0,10,23.26666667,17.6,-14.13333333,1.024152766,26,33,41.39823277,-61.41512045,102.8133532
32,6,1to2,34,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,8,15.06666667,12.8,-17.53333333,1.146976702,26,33,41.39823277,-76.89388806,118.2921208
32,6,1to2,34,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,9,20.46666667,16.06666667,-14.26666667,0.442216639,26,33,41.39823277,-69.44477715,110.8430099
32,6,1to2,34,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,10,15.06666667,12.86666667,-13.26666667,1.181336343,26,33,41.39823277,-76.31490676,117.7131395
32,6,1to2,34,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,9.6,7.866666667,-18.53333333,1.74610678,26,33,41.39823277,-80.84788624,122.246119
32,6,1to2,35,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,8,9.4,8,-14.2,0.653197265,26,32,41.38916571,-81.66606691,123.0552326
32,6,1to2,35,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,5.133333333,5.2,-14.33333333,0.869226987,26,32,41.38916571,-85.28091275,126.6700785
32,6,1to2,35,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,3.4,4.133333333,-14.46666667,1.359738537,26,32,41.38916571,-87.26701001,128.6561757
32,6,1to2,35,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,2.666666667,3.6,-15,0.816496581,26,32,41.38916571,-87.66499788,129.0541636
32,6,1to2,35,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,3.8,4.6,-13.73333333,1.181336343,26,32,41.38916571,-86.72150995,128.1106757
32,6,1to2,35,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,8,1,3,-14,0,26,32,41.38916571,-90.15183388,131.5409996
32,6,1to2,35,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,6.533333333,6.133333333,-15.66666667,1.135292424,26,32,41.38916571,-84.42723355,125.8163993
32,6,1to2,35,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,5,14.4,12.2,-9.8,1.326649916,26,32,41.38916571,-77.36235971,118.7515254
32,6,1to2,35,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,8,15.06666667,12.66666667,-17,1.712697677,26,32,41.38916571,-76.64213702,118.0313027
32,6,1to2,35,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,15,14.93333333,13.26666667,-3.2,1.222020185,26,32,41.38916571,-76.07694093,117.4661066
32,6,1to2,35,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,6,20.73333333,15,-16.86666667,0.956846673,26,32,41.38916571,-67.67553483,109.0647005
32,6,1to2,35,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,1,18,17.06666667,13.26666667,1.533333333,0.498887652,26,32,41.38916571,-68.37870071,109.7678664
32,6,1to2,35,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,6,12,10.26666667,-13.53333333,1.024152766,26,32,41.38916571,-79.8361459,121.2253116
32,6,1to2,35,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,8,15,12.06666667,-17,0.730296743,26,32,41.38916571,-76.57718953,117.9663552
32,6,1to2,35,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,5,6,5.733333333,-12.46666667,2.246973273,26,32,41.38916571,-85.67363328,127.062799
32,6,1to2,35,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,12,6.133333333,5.933333333,-11.86666667,1.203698006,26,32,41.38916571,-84.521928,125.9110937
32,6,1to2,36,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,11,7,6,-11.86666667,0.618241233,26,33,41.3774894,-83.44130628,124.8187957
32,6,1to2,36,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,12,6.533333333,5.866666667,-10.66666667,1.534781924,26,33,41.3774894,-83.82576554,125.2032549
32,6,1to2,36,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,4.2,4.466666667,-11.13333333,1.30979218,26,33,41.3774894,-85.60555292,126.9830423
32,6,1to2,36,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,4,6,1.8,2.933333333,-15.26666667,1.236482466,26,33,41.3774894,-88.82881862,130.206308
32,6,1to2,36,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,3,10,6.6,5.933333333,-15.4,1.781385229,26,33,41.3774894,-84.32338955,125.700879
32,6,1to2,36,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,25,2,11,13.66666667,11.53333333,-12.73333333,0.997775303,26,33,41.3774894,-77.39736389,118.7748533
